gender,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32
0,-397.17963,25.093517,-12.669407,-8.748768,-13.60302,0.5198429,-17.871647,-7.1109247,-9.659819,1.3115942,-9.027841,1.1580356,-6.531591,-2.6386006,-4.368597,0.0552845,-5.7068367,2.026779,-2.6584048,1.0417513,-4.1103525,-1.2410961,-4.1542025,-2.0896633,-3.12646,-1.1887568,-1.6901892,1.4652882,-2.2603855,-0.02652331,-1.6436738,0.9273935
0,-295.29227,69.69032,-34.078377,-16.45725,-3.3071492,9.984214,-36.70996,-9.072456,-9.704333,0.38633475,-15.88438,0.0044256793,1.9431062,-1.7121322,-8.079372,2.5699842,-9.309328,-3.6334753,-5.217265,0.0067778975,-8.343323,-0.5952807,1.0486522,2.7336488,-1.602223,1.1746281,0.99834925,0.27929157,-0.6030046,0.60481375,-2.0320084,1.5909423
0,-367.73233,28.265596,-25.849043,7.190941,-15.351209,4.821101,-12.890963,-7.574397,-4.9893537,6.447925,-1.7311301,-4.853773,-2.2533262,-6.0753603,-6.8608713,-3.8555524,-1.7331922,-8.281793,-7.674695,4.2698116,-5.457106,-1.2191055,-3.822462,2.6861565,2.4852319,-0.31581384,-2.579623,1.4413489,-0.55553156,3.394646,-1.6560845,-1.5310374
1,-394.8222,65.72134,-9.841682,-2.6560903,-2.7293196,-2.6090193,-20.485937,-5.078093,-9.396027,-3.7653832,-5.333165,-0.49812412,-9.011966,-0.24425988,-4.1182265,-0.95962507,-2.6202543,1.234273,-5.1964335,-1.2628287,-0.21933441,-1.1886599,-1.4355375,0.58805907,-3.9529448,-4.2323365,-3.0563717,-0.20399721,-2.5218513,-1.248821,-2.4664252,-2.081688
0,-805.2373,16.948835,-5.342163,-0.5661428,-4.542139,-0.9753333,-2.6455247,-2.9108198,-5.6952596,-1.5280521,-1.486695,-0.68141496,-3.9123952,1.3787507,-0.6905352,0.09390072,0.12600859,-0.17750926,-1.5750273,0.44509387,0.5053058,-0.54014826,-0.94857395,0.8371286,-0.518285,-0.31361994,-1.0430894,0.10394158,-0.37168226,0.54739755,-0.39175364,-0.6086134
0,-305.48752,84.07121,-22.379707,2.152074,-3.8087354,2.5991592,-3.8581488,0.6641245,-6.7452316,-1.0458256,-1.0809515,5.4717674,4.5720677,5.6981463,-3.3996968,-3.5433424,-8.640486,-5.7789736,-8.67716,-3.253803,-2.1404488,0.21702565,-0.58406156,2.4829228,-0.49697378,-2.0079057,-2.6478038,-2.7443006,-5.153818,-1.1749597,-5.1517367,-2.3753252
1,-617.35925,21.35551,-1.1358389,6.9590464,-6.1873193,0.1251619,-7.2903624,-2.5671613,-7.9560466,-3.5356755,-7.1003942,-3.2941618,-2.5893385,-3.7811065,-4.789002,-0.97605896,-1.2363864,-1.0325109,-1.5917712,-1.3919109,-1.3012942,-0.5494971,0.028951768,1.1478975,0.95513165,-0.08125741,-0.4850513,0.26225328,-0.26464164,0.32720646,0.30510175,0.85148513
0,-497.24384,31.140533,-4.924941,-2.7764134,-1.6292412,-3.076263,-6.9355497,-3.2645519,-0.8382468,-1.0078924,-7.7652526,-5.4124436,-4.7387366,-1.0067853,-0.4625578,-0.5217718,-1.392037,-1.1361355,-1.0697621,0.7623429,-0.20430408,0.30591345,-0.21408282,0.19057253,0.52553236,-0.3160685,0.55631256,1.2524645,-0.29112086,0.084277935,-1.8180028,-0.5108692
0,-580.81116,22.726898,9.794198,-1.0705423,-0.13005245,1.7648436,-6.400718,-1.7393997,-6.1207128,0.09166393,-5.876124,-0.40793994,-2.4138186,-2.7976809,-3.33281,-0.80070186,-2.050935,-0.6387117,-3.7809389,0.25182217,-2.8728294,-2.0126886,-2.2653708,-0.5507383,-2.3482332,0.72587633,-1.6939428,0.2197217,-0.8398906,-0.06339866,-0.98828757,-0.594853
1,-466.2918,26.361658,-1.5516453,-10.663624,-7.413009,-0.72154087,-14.084133,-13.4563465,-15.639009,-3.3860002,-3.4419742,-1.0230181,-1.3600464,2.0030134,0.9233171,5.7904196,-1.2989762,2.4089997,-7.353354,3.345614,-5.941647,3.398403,-5.517045,0.9064476,0.28090233,2.6658607,-4.4657254,3.1089113,-3.4345088,1.1016518,-4.2520814,-0.51063114
0,-422.9684,0.77155524,-3.3733552,9.356246,5.463792,2.6946557,-12.996662,-16.719915,-6.322122,3.9028735,-8.937779,-4.0620003,-0.91867894,-1.220691,-4.373635,-1.3048686,-5.4190173,-0.25019175,-5.2232475,0.6268654,-1.3320489,-0.5201348,0.30929902,2.154984,-0.2152293,1.276304,-1.9478252,3.741169,0.020398235,-1.0210565,-0.22543569,1.0697334
1,-550.0302,14.441603,-8.798467,-5.716441,-5.537211,0.11413946,-8.874605,-1.3929139,-5.2393017,-0.69086546,-1.9531211,0.09333973,-0.9313347,-1.4201177,0.79236484,-1.1141585,-1.8373896,0.049218696,-0.44035822,1.1015029,0.3527468,1.7116829,-0.16623262,1.1920578,-0.49842012,0.55235755,-0.34510338,0.4922987,-0.26263946,0.8545362,0.26906008,0.2492092
0,-456.4458,32.370537,-1.6817144,0.9615193,-1.8527743,-3.0538204,-7.8545094,-5.860408,-3.459693,-2.0197213,-1.933013,-1.3383232,-3.0110388,-1.8091215,-2.5407233,-1.3866117,-2.0135877,-2.4991155,-2.2677176,0.29324135,0.050846636,-0.412819,1.2247592,0.8212911,-0.5780644,0.4104483,-1.0201007,-0.7966399,-0.3440164,0.22095329,-0.13612095,0.07609138
0,-505.23862,32.271107,2.4064548,3.4613278,3.5747304,-0.5441129,-7.2784224,-10.713279,-1.503489,-1.6915134,-6.583033,2.6581907,-2.423775,1.571653,-3.9291792,-5.258796,-2.6494591,0.22084157,-5.77601,-2.480783,-7.4708714,0.6232038,-4.9865108,0.33529654,0.2376681,1.3357193,-3.17367,-0.9564469,-1.2615607,-0.8752418,-2.4442625,-0.18048911
0,-478.9517,25.390865,-1.7259175,17.429958,-2.4863462,9.861876,-13.468517,-8.855292,2.9497757,-4.2414646,-0.5169642,-1.9107909,-15.99533,0.17245355,-8.72976,-1.9318334,-0.5453998,-8.50339,0.1781694,-1.9839597,-5.9674907,-2.9709296,-2.324103,0.35504735,2.5323641,2.4625967,0.17168672,0.48435718,-1.198331,-0.8430913,-0.4994174,0.57105815
0,-355.58774,32.59632,-6.03303,7.0849624,-13.068828,3.6956823,-10.701194,-5.8423195,-10.510856,-1.5811225,-10.686187,3.2777743,-2.2232502,-0.70972294,-2.5664802,-1.2387079,-4.171349,0.9087174,-8.087065,1.8475254,-4.9310074,-0.021718942,-2.74049,-1.5294435,-2.4985883,-0.49319124,-3.0237947,1.7875189,-2.7029285,2.5039463,-0.8143366,-1.5447545
0,-466.00446,24.928747,-6.824691,6.220001,-6.044373,5.226086,-10.435952,-0.46383595,-4.852609,1.9760647,-6.2994747,-1.8587879,-1.6612477,-1.8858049,-2.3866832,-3.5900831,-1.1039354,-0.84844285,0.21660857,2.0580063,-2.6021094,2.9753947,-2.480093,-1.4360607,-1.1084465,-1.5618014,-0.58300334,-0.7055358,-1.6548088,-1.8748791,-1.1421453,-0.016069917
0,-398.8852,72.36571,17.844402,12.930622,11.4538355,7.8044515,-0.5984555,0.35269493,2.743116,4.3120465,-5.0875697,0.91854507,-13.296595,-5.981917,-6.7128706,-9.959082,-4.076332,-7.2043524,-8.894461,0.4299286,-4.8558803,1.5295902,-3.244556,-2.0133684,-5.60006,-0.8617739,-6.187828,-1.7205079,-3.415737,-0.51786953,-1.1334951,-0.9697307
0,-423.43396,38.466244,-17.143671,8.874191,2.1002638,7.4593678,-12.264876,-1.2742538,-3.8626661,-7.983319,-8.619911,-3.1818235,-3.8407366,-1.5166517,-6.60485,-6.6706448,-1.839438,-0.5175979,-1.7873853,-0.86025435,0.6433472,0.21923131,-1.431724,1.3345622,0.73794615,-0.7011836,1.5568709,0.893176,-1.3580276,-1.090271,-0.6835321,0.6913477
0,-418.3935,74.63146,6.127664,6.012732,-21.21267,1.8581808,-29.671268,2.4963145,-22.781984,-13.354875,-19.269053,-15.222324,-7.522729,-3.1163557,-3.38219,-3.9953272,-5.6616526,-3.637664,-12.9755335,2.1038888,-6.3117423,-5.024358,-1.9708688,-1.0796185,-0.45156002,18.353006,11.441811,4.1928463,5.0785975,1.3534336,-1.4474822,7.7666817
0,-527.9735,50.108917,9.66279,5.274078,-4.7939672,-0.20474297,-7.637711,4.8466735,-10.798423,1.9999961,-14.882037,-0.45463258,-11.849972,-13.592969,-18.603111,-5.624343,-5.9679217,-0.42893416,-2.703657,-4.102405,-4.5016785,-0.5008341,-7.4655304,4.120279,-1.8659997,-2.1087584,1.2041926,-1.8890263,2.2027328,8.053536,-0.4532829,6.3790803
0,-492.63583,62.62913,-6.0939703,-13.292421,-17.32121,0.97136825,-1.7997587,1.6890059,-6.406095,0.55435884,-10.066733,-4.325043,-5.5588603,-3.4978266,-7.562876,-4.35701,-4.889538,-4.8109913,-2.7903357,-1.1755446,-6.252208,-4.0651407,-2.1081562,0.13129912,-0.76570934,-3.911263,-5.99977,-2.6361794,-1.3458107,0.12542309,0.86094123,2.4724715
0,-1096.5571,-0.94395125,-4.8427753,-0.43544477,-7.694591,-2.4137433,-4.382262,-1.582219,-1.8555973,2.5710387,-1.40439,2.5722978,2.0789816,-2.3902879,-7.685547,4.488982,4.621823,3.5669408,-1.6180997,-2.5948012,-4.0577865,-1.9795208,-1.5664587,-2.0545018,-1.2557261,-0.028486365,3.2368612,-0.19178149,0.1765334,-1.3109003,1.7132748,0.59971434
0,-419.94955,23.626398,-4.210215,1.0005784,0.40500477,2.5371137,-11.628455,-4.7729406,-0.8205483,2.8703978,-11.521829,3.683858,-2.2965884,0.37549734,-6.385185,-0.26960194,-8.644746,0.68247104,-2.8836374,1.2783884,-1.350543,2.3477573,-0.85257864,2.525949,-0.2972183,0.9415466,-1.74134,1.6656032,-1.9341038,0.026943354,-2.245994,-1.3692704
0,-372.16156,51.15212,-4.047208,9.312855,-14.9357195,6.174747,-8.493064,-1.3649693,-8.878147,-1.2627507,-9.771173,-1.9515574,-6.471335,-3.1797507,-6.722226,-8.216093,-5.3209753,-1.2603227,-7.480468,0.1800321,-6.3183546,-1.6315644,1.4953966,-2.7741637,-2.3882704,-0.33101657,-1.1574345,1.5296575,-1.865283,-0.43701753,-1.3077693,-0.5035358
0,-513.9337,30.874968,14.5867,-0.9722063,0.39949074,-1.5681279,-7.7552347,-6.7981215,-13.819367,-6.4242454,-9.857256,-6.0715394,-8.214282,-3.8177075,-5.212906,0.95365417,-4.440672,1.0262327,-3.5300126,2.0996697,-1.9403464,0.33069202,-1.5491349,-0.2781626,-0.8230416,0.5708177,-1.0796589,1.0203902,-0.43117344,1.2191968,-0.20665257,0.50430846
0,-142.34885,76.03415,-26.657106,14.4071665,-21.984537,0.7365824,-20.581806,-3.3605547,-7.72298,0.37129536,-12.640515,0.020147821,-11.181169,-0.4085441,-10.360736,0.83914864,-8.679532,-2.3108258,-8.862684,-4.3154187,-7.008393,0.06398057,-3.8488848,3.9178913,0.7433988,6.3774853,1.1253356,1.2927083,-6.3882923,-2.87507,-1.5187597,1.8638419
1,-550.2835,12.565873,-2.241507,4.2561545,-3.7040544,0.8290198,-1.8714073,-0.38886273,-1.2013737,-3.3370695,-4.2418365,-0.5659224,-4.6101685,-3.825311,-2.857922,-1.4443789,-5.169325,-0.08725215,-1.716983,1.4997407,-0.75538856,2.0246274,-2.0031264,1.2125936,-0.13298349,0.12574808,-1.0489796,-0.7283084,-0.40565416,0.487424,-0.5582507,0.28019807
0,-373.36554,50.31125,-10.633057,-3.3641691,-20.156036,-0.3598067,-22.280058,-7.4086504,-7.234079,-3.827833,-15.100466,2.12391,-16.85674,-5.958098,-0.9361554,-1.5254236,-5.6815267,6.0299764,-3.6653616,-1.6549383,-6.263815,-2.7983935,-4.4241476,-0.99586844,-2.3188396,0.48894063,-3.6693895,0.1214436,-2.0939107,-0.68238586,-0.45916358,-1.6893649
0,-493.13162,21.915504,-11.404494,0.013790941,-3.5232995,-7.572974,-11.973971,-5.906054,-9.831398,-1.0437375,-8.803683,-1.1901277,-3.1095624,3.2218554,-6.056056,4.086952,-0.64481074,-0.6726896,-1.3079358,-1.7323481,-2.5625644,3.6846278,-3.6301584,1.385317,-1.7832057,1.3418154,-0.9678065,1.4859916,-0.3830251,0.7433124,-0.63171685,1.9013937
1,-634.6473,-2.1940777,-6.152367,4.1875196,-3.5004926,-1.8778256,-3.7271795,0.9277467,-2.3228874,-0.5123932,-3.011475,0.8211947,-1.5865669,-1.4012341,-2.5772407,0.6799894,-2.2813299,0.5631503,-1.2065767,1.0334994,-0.9216574,1.0275257,-1.0423889,0.9523457,-0.6122764,0.30042595,-0.45582834,0.8848108,-0.41453317,0.28611335,-0.36514047,-0.12797178
0,-510.16214,23.329872,-8.223393,-1.1788319,-10.333338,1.2926759,-6.213465,-2.7439623,-4.7961693,-2.1833105,-2.143787,0.0965933,-2.7464476,-0.9287769,-0.6649116,-0.59356785,-2.7657354,-1.7573496,-1.3046118,-1.9097772,-0.51214695,1.0657775,0.30356264,2.1409152,2.2613716,1.5505902,0.17036903,0.2520753,-0.12703887,-0.69429296,-0.45535895,-1.1541857
1,-544.69336,34.673584,13.482463,8.044274,1.0694647,12.678709,-0.63189995,7.4802523,0.92132056,3.2718744,-6.6887555,-4.8343086,-7.62511,2.9676356,1.1406773,-3.8383245,-7.558901,-2.0678103,-0.47714558,-1.1157088,-2.8548782,-2.9784372,-4.714298,-2.7830412,-4.4994226,-2.8874762,-0.63122284,-3.1113977,-2.4769452,-2.5879805,-1.4499289,-2.1543367
0,-344.49808,30.193762,-27.10225,-11.839784,-22.536724,6.3600626,-16.533165,3.6201255,-14.2975025,3.9164288,-5.3806186,-1.5355978,-4.2870173,0.3302584,-13.497387,-4.568556,-9.679052,-1.5861596,-8.478554,-3.4836147,-4.491415,2.423506,-2.4476523,1.9243509,-3.3955114,-1.5787758,-1.319105,-0.30250838,-3.6067472,3.3413389,-3.010419,0.7897534
1,-382.4173,42.687267,5.2441444,-1.1638507,-10.789624,-9.186363,-14.665074,-15.695714,-12.474788,-6.647429,-10.667122,-4.2551303,-8.985206,-3.8347392,-4.0482483,-2.6523173,-1.2186432,2.3547897,-0.69318503,3.3246005,2.2995677,2.4603302,4.195868,5.5204115,3.526745,3.471637,0.46190593,1.1462789,-1.2274663,-0.64380985,-2.2839613,-2.4027705
0,-534.37177,20.406542,5.5813394,0.7586562,-3.315788,3.0133376,1.3085291,-4.4323053,-4.208054,-0.8525072,-3.0381877,-0.17526011,-2.618066,-1.4706945,-0.48496994,-0.08499147,0.13960445,0.103517264,-1.989002,-0.6971621,-1.1371119,-0.033328287,-0.5611636,-0.85837495,-1.2827914,0.46527192,-0.51601774,-0.53143233,-1.1344577,-0.44197556,0.933499,0.5106458
1,-895.1334,38.998928,-2.2218273,5.327459,-0.81610316,2.5371878,-3.4888875,0.58838195,-3.043845,-2.758668,-3.363955,-0.9380188,-4.0603952,-3.1177387,-2.8592243,-2.33707,-2.023897,-2.9037232,0.40649202,-1.632868,-0.76140064,-0.43038464,-1.0107013,-1.1397119,-0.5865738,-0.10975622,-0.031716246,-0.55496407,-0.81825763,-0.20632489,-0.9487875,0.39097545
1,-418.02057,42.89313,3.3201807,-0.47842866,-10.919745,6.17343,-9.645259,-4.47212,-5.554984,-4.0711856,-8.958783,-1.9561784,-6.6346226,-2.329632,-7.350726,-3.7466402,-6.6680703,-1.0880609,-4.018953,1.614618,-4.912955,2.5194004,-2.535367,1.1435487,-2.3102403,1.1805477,-1.8648012,0.13919812,-1.2465343,-0.2681034,-1.0830623,0.9070574
0,-482.22687,28.390232,-26.400606,-3.6131203,-8.486138,-4.3444834,-7.607051,-4.5126753,-6.9088326,1.436864,-4.9835615,-2.966889,-3.7132754,-2.8811624,-2.37762,0.10700989,-3.1036396,1.0931981,-0.28064886,-0.11239332,-0.11844308,-0.8934841,-0.70636374,-0.102937736,-0.45014676,0.6244031,-0.6097412,1.3063319,-0.30742702,1.7247707,0.7826874,1.4751911
0,-458.56607,12.860948,3.5040998,-1.453139,-3.7419658,4.459138,-7.2752295,-8.023654,-3.7325134,2.7407632,-8.667911,-0.6349295,0.44023317,-0.4101557,-2.599732,0.32982233,-5.7951646,1.7561626,-6.31975,1.5361652,-4.4340005,-0.19511335,-0.58087164,0.5898555,-3.2366927,2.6598096,-3.5743344,1.9585321,-0.7086067,0.7730331,-2.6585145,1.4767416
1,-360.08328,27.165413,2.5533676,12.498225,-0.482328,-4.9855785,-13.266187,-7.149724,-2.982685,3.7395132,-8.166278,3.8171208,0.05942346,2.4903858,-4.899349,-0.319274,-2.5984118,-2.9397871,-1.158721,1.540256,-5.5854535,0.8006867,-1.3046863,-0.037680577,-1.9371802,0.35495484,-3.4961343,0.36309683,-4.0644255,-0.7300511,-4.326223,0.93777686
0,-394.04825,39.989285,-13.535053,13.397233,-0.6101616,-1.3337367,-13.29892,-0.7681219,-10.098593,-1.4628093,-9.472002,1.5485035,-3.44149,-3.2185802,-4.758856,-4.0709577,-3.7355208,-5.189645,-2.3590646,-2.799188,-3.686828,0.8196856,-1.4656725,0.13732092,-1.6723582,-1.0150888,0.10733851,-1.0702927,-0.42291507,-1.2306663,0.13270506,0.27104717
0,-445.5239,51.71969,14.769507,6.4492126,-3.2916462,-3.184647,-10.059607,-1.0442626,-5.451294,4.650525,-9.882953,-0.11441187,-3.9109516,-0.5645072,-13.660405,-2.5684884,-4.539595,-2.1801937,-8.630791,-1.340583,-6.400289,2.2521596,-3.1264362,1.6095878,-2.8999572,2.3426704,-3.8977966,-0.23803848,-2.3817701,-0.41761747,-1.5979856,1.6821479
0,-939.397,-7.2361274,-3.0643547,4.2144704,-8.850349,0.82821673,-14.502313,-6.56783,0.20259607,7.4974937,-10.102571,-0.7971309,-4.3482747,3.9802728,-11.041349,5.0722585,-6.434751,-0.6363609,-11.341025,-4.787348,-11.32139,4.690651,-3.8436284,-1.8697463,-4.246959,3.0229843,-8.283393,-4.7037687,-5.8629413,-1.8219522,-2.9913108,1.7892671
1,-334.27576,33.99341,-6.085742,3.043929,1.0249244,2.5046773,-12.1042185,-4.4615808,-7.1684766,4.971641,-6.0543394,1.7244418,-1.2987494,-0.66074103,-2.9984028,-2.2740822,-1.7414387,-2.1584704,-3.7739904,3.0611272,-2.8085563,2.5834594,-0.2020684,2.309715,-0.97941226,-0.057050373,-1.8755913,0.3810477,-2.598935,-1.0292975,-1.8241076,-0.45389533
0,-253.32057,83.81306,-29.069859,22.422556,-8.870528,8.031842,-23.058462,-6.0993557,-11.145684,0.66094667,-14.60995,-0.5777648,-8.887164,-7.037021,-3.630313,-3.8671372,-9.357074,-3.239057,-4.0445642,-2.936723,-4.0320883,-0.06694799,-1.6491481,-2.185981,-1.2510661,-1.8364124,-4.1680036,-2.3090003,-1.3620064,-2.2448907,-2.167375,-1.4786844
1,-519.18195,113.584724,-18.367794,5.069106,7.213744,-21.743366,-10.300649,-13.531255,-22.820824,4.279879,8.827347,-9.5667925,-6.8341646,2.1493592,-1.3047736,-2.8121016,-0.54080576,-0.33307528,-2.6721268,-4.272793,-4.3584876,-4.2531185,-2.1558797,-0.9433567,-2.499347,-3.1229389,-2.6774297,-0.8998673,0.40620297,-0.93349904,-2.797026,-2.8405557
0,-544.6593,83.5065,0.35781246,-3.2090192,-2.1410244,2.7392263,-7.324777,-5.49974,-4.79863,-4.5849385,-3.5314975,-2.4627607,-7.50344,-4.1408567,-3.9820025,-4.9635615,-3.1873763,-3.2246614,-7.398277,-3.6061928,-1.2759793,-3.8018143,-3.4902253,-4.016001,-1.7167562,-2.0650244,-1.953941,-1.4782898,-1.3456076,0.031058338,-0.1680044,0.15260072
0,-552.37897,15.14098,-0.090729155,3.4211342,-0.39208063,-0.37963977,-5.942556,-2.0786479,-2.9861615,-0.30484673,-2.7294219,-1.1163913,-0.5966581,-0.2017066,-3.7406137,-1.800526,-1.4095094,-2.189192,-3.33368,-0.20493166,-2.616843,0.69716686,-1.675999,-0.28383392,0.5796718,-0.5308726,-0.36810595,-0.4223965,-0.85484314,-0.08769885,-2.1043122,-0.89854884
0,-420.10858,43.51736,20.528854,19.363047,5.40217,13.557876,2.2567976,0.033693217,7.6744723,0.60325456,-0.29758734,-0.48719248,-2.6215835,0.21967258,-1.9568326,-1.1471701,-2.127236,-2.7743099,-4.613723,-3.6686308,-2.8945558,-2.343733,-2.4307215,-1.6715268,-2.6037636,-2.06413,-2.0338554,-0.12845165,-0.015762525,-0.69253474,-1.5320045,-1.4465219
1,-566.1484,7.6108246,1.3658937,0.26400015,0.39404836,-0.5279688,-1.7920401,-0.25813305,-1.3227447,-1.0181175,-1.2803439,-0.7114541,-1.3511188,-0.76490533,-0.4094537,-0.69022113,-0.13472937,0.025149617,-0.36571115,0.35609037,-0.6413277,-0.42042026,0.27318922,-0.1548229,-0.2964865,-0.03347168,-0.054809168,-0.13570842,-0.18833195,0.2073832,0.24657668,-0.038748153
1,-441.35178,54.298405,-7.665383,-10.602526,-23.16777,-13.099076,-8.772009,2.378798,2.8247516,-6.165026,-5.0663557,-1.0225636,-7.06758,-4.8397355,-5.4015503,-2.7058275,-5.7653594,-1.1187553,-3.2834618,2.8516428,0.5512093,0.43226427,-0.35021108,1.4191371,-0.35569555,-0.29957947,-0.42937237,1.3111998,0.24621366,1.9721153,2.2965758,1.9686626
0,-521.5893,37.515934,-7.9366837,3.3324664,-6.772036,-8.940178,-9.464745,-4.284482,-5.505512,-4.2079005,-1.4167001,-5.1266046,-4.409996,-2.8209689,-4.13759,-2.5521164,-2.8748562,-2.3526363,-2.9029472,-1.793229,-2.830613,-1.2857776,-0.9240316,-0.3364468,1.2005546,1.633929,1.4971434,1.2034063,2.4886327,1.5057956,0.74419576,0.7022923
0,-446.85904,13.454384,-13.727957,1.3410544,-7.093552,0.87204295,-3.7903523,-4.4235463,-4.6088634,-2.1564453,-3.8584256,1.6929215,-3.1648629,-1.2328808,-2.0786474,-1.4692005,-1.9225776,-1.5895331,-3.5026164,1.0722569,-2.3547,-0.6541696,0.3119775,-1.1627591,-0.70857304,-0.19036822,-0.0704133,0.3254107,-0.9586021,1.2217755,0.013688924,0.1944155
0,-383.97076,44.71881,-17.216732,-2.200382,-1.9018687,6.960682,-2.1349976,-6.5820236,-13.258388,-1.8610005,-12.471755,-3.528354,-2.9646804,-5.2921715,-7.047173,1.3784738,-1.7572731,-10.597359,-4.4722834,-0.4411712,-7.0396943,-1.7533956,-2.4318175,-2.6618714,0.03786463,0.6148749,-2.395132,0.8090787,-2.1425576,1.3488923,-1.949319,-0.40230355
0,-558.129,53.341057,15.945498,17.17174,7.2990456,1.6400424,-5.7450867,-4.686351,-4.992211,-4.1627674,-5.6541953,-5.0051394,-4.852402,-5.309301,-4.8426027,-1.4550947,-3.0404828,-5.5121355,-2.8860881,-0.82884884,-2.235038,0.095599,-0.7546089,-1.1531634,-1.1271108,0.4142148,-0.8650966,-1.2773421,-3.0483086,-2.0004232,-4.7565393,-2.2955081
1,-754.41394,40.171326,32.27605,18.734306,16.423868,14.678679,5.3138247,11.4127035,4.026958,6.9374323,-3.4289014,5.550274,-1.6957681,2.709333,-4.33016,-0.33130813,-2.6479623,-0.37123314,-1.0058188,-0.6530102,-0.9821815,-2.4543915,-1.6333963,-2.2442977,-3.4990525,-1.8179765,-3.0579093,-2.757261,-2.692154,-1.5622637,-3.610409,-2.858285
0,-657.8643,7.2464905,-1.2652403,0.9079247,0.07325533,-0.03974943,-0.08199789,-0.64426756,-0.93373406,0.06821098,-3.123531,-0.40544528,-0.70390487,-0.17822564,-1.9059614,-0.18922016,-1.7916886,0.16247886,-2.5954401,1.9504865,-1.2499405,-0.04701084,-1.2969843,-0.1636559,-0.35439724,0.031925038,-1.109504,0.108133696,-0.4958327,0.07486856,-0.5292874,0.07260087
1,-416.04575,39.287605,0.6483579,-0.5452928,-4.3734665,-0.74321157,-10.0388775,-11.272407,-2.211957,0.9144389,-7.6359653,0.35270706,-2.77209,-3.3502584,0.5183983,0.26277566,-2.1870093,1.0616947,-1.9933765,-0.31786537,-0.0011398777,-0.22851373,0.25525585,2.6496143,-3.6085393,1.596862,-1.9132702,-0.249999,-0.1380518,0.42520654,-0.66799426,0.8318954
0,-339.77884,30.510284,-41.95402,-5.9785047,-11.775845,6.167184,-22.119055,-26.578163,-26.98347,-3.4641027,-8.30789,10.760165,-14.74377,10.325708,-4.0130954,-3.1648088,-4.704447,-5.6858087,-2.7919092,8.432506,-3.940042,-4.0819945,-0.47156495,-1.5255647,-5.188117,1.7780524,-5.4906106,-0.046191532,1.4670788,1.763193,2.2623012,0.3199173
0,-564.32733,25.4351,-8.75273,-4.388342,-3.0358386,4.020624,-8.635676,-7.476201,-8.387642,-1.8476037,-6.37181,-1.7661581,-9.569001,-2.2182589,-4.8974037,-0.15537727,-4.4971943,-1.8445092,-4.1956716,1.3951538,-5.5524936,1.2850137,-1.2583154,-1.6314821,-2.0428905,2.6341105,-0.64686346,1.4489949,0.46559834,1.9409875,1.2880244,3.545457
0,-383.2269,17.74384,1.1787642,13.935894,-2.2823231,8.758059,-8.189512,-8.21972,-1.1774322,3.6079955,-6.29153,3.6832807,-4.3674364,2.088568,-1.6576669,-5.1813364,-4.1455398,-1.8120682,-4.788789,-0.05644376,-4.891563,0.7850752,-3.0425854,0.75681126,-1.3058275,-1.4618778,-1.5563704,-0.40964758,-3.3039432,-0.12565117,-1.6831483,-0.58918285
0,-497.07114,13.172782,0.6398939,-0.93786293,-1.1925668,-0.6029141,-5.2938504,-0.9667507,-3.8270113,0.23083104,-5.3036933,0.13190337,-4.115103,0.08698813,-2.7497506,-0.029146789,-2.1179733,0.5516676,-2.9370158,1.0592802,-2.6594832,1.058939,-1.7288989,0.53821117,-1.6423752,0.92652,-1.6633059,1.1599333,-1.1237664,0.7303211,-0.21653534,0.45893672
1,-389.48367,38.573997,-29.774643,5.28415,-14.886942,-0.03838061,-7.004374,0.056049842,-6.3387465,-0.89842564,-8.340231,-1.7974275,-6.490642,-5.0630245,-3.33649,-3.4934304,-2.329169,-3.8637688,0.54913884,-0.20472153,1.3510313,1.8150321,-2.5626113,2.71955,-2.5266185,3.920403,-0.93123204,0.314531,-0.013798553,1.0887383,1.510034,-0.44753003
0,-292.76382,71.33629,12.389574,19.841612,-1.8108349,0.6211095,-21.684338,-12.813078,-4.11792,-9.855312,-14.145881,0.8488443,-5.6554847,11.328195,-5.075454,4.781665,-3.4574692,1.9615644,2.3098214,2.6206608,1.80256,-0.23093951,-4.204237,0.77433354,-5.14465,0.2570402,-4.5358367,1.908069,-4.213298,-3.7062674,-5.278179,0.7709392
0,-496.45242,10.125252,-1.8798208,-2.1072488,-4.7213845,1.5750221,-3.9131267,-1.8318051,-1.8286124,-0.41957182,-1.4201074,0.42568192,0.21359216,-0.7523964,0.20743194,-0.6287937,-0.87461376,-0.9338955,-1.550065,-0.9859828,-0.44893333,-0.4990724,0.60199016,0.34218138,0.21757919,0.015743349,-0.70071673,0.7823238,-0.091519944,-0.35275474,-0.3157003,0.16916648
